director_name_id,director_name,actor_name,,
201,Renny Harlin,Sylvester Stallone,,
135,John Woo,Delroy Lindo,,
72,Jon Turteltaub,Bruce Willis,,
79,Oliver Stone,Nicolas Cage,,
37,Mike Newell,Julia Roberts,,
328,Larry Charles,Sayed Badreya,,
329,Stanley Kubrick,Tom Cruise,,
330,Will Gluck,Quvenzhané Wallis,,
331,Glenn Ficarra,Will Smith,,
33,McG,Tom Hardy,,
332,David S. Goyer,Ryan Reynolds,,
214,John Milius,Lea Thompson,,
273,Mike Nichols,Maura Tierney,,
217,Paul W.S. Anderson,Milla Jovovich,,
217,Paul W.S. Anderson,Jason Statham,,
201,Renny Harlin,Melina Kanakaredes,,
333,Taylor Hackford,Pamela Reed,,
48,Jon Favreau,Kristen Stewart,,
69,David Fincher,Brad Pitt,,
33,McG,Matthew McConaughey,,
114,NA,Jason Flemyng,,
334,Michael Lehmann,Bruce Willis,,
325,Nora Ephron,Michael Rapaport,,
335,Stuart Beattie,Caitlin Stasey,,
336,Roman Polanski,Ian McNeice,,
319,Rob Bowman,Jennifer Garner,,
337,Frank Miller,Joseph Gordon-Levitt,,
208,Sydney Pollack,Harrison Ford,,
338,Baltasar Kormákur,Michael Kelly,,
179,Tom Tykwer,Michael Smiley,,
191,Jay Roach,Verne Troyer,,
96,David Bowers,Nicolas Cage,,
39,Steven Spielberg,Wayne Knight,,
322,Lawrence Kasdan,Dennis Quaid,,
121,Phillip Noyce,Harrison Ford,,
339,Daniel Lee,Si Won Choi,,
340,Keenen Ivory Wayans,Chazz Palminteri,,
66,Jonathan Mostow,Matthew McConaughey,,
341,Rob Reiner,Shawna Waldron,,
342,Marco Schnabel,Justin Timberlake,,
343,Demian Lichtenstein,Jon Lovitz,,
170,Quentin Tarantino,Craig Stark,,
344,Josh Gordon,Will Ferrell,,
345,Tim Hill,Gary Cole,,
11,Zack Snyder,Gerard Butler,,
191,Jay Roach,Robert De Niro,,
346,David Frankel,Eric Dane,,
292,Frank Darabont,Tom Hanks,,
206,Walt Becker,Jill Hennessy,,
172,Mark Dindal,Catherine O'Hara,,
69,David Fincher,Patrick Fugit,,
53,Doug Liman,Matt Damon,,
31,Martin Campbell,Izabella Scorupco,,
173,Simon West,Daniel von Bargen,,
111,Peter Weir,Natascha McElhone,,
347,Brenda Chapman,Martin Short,,
289,Steve Carr,Anjelica Huston,,
338,Baltasar Kormákur,Denzel Washington,,
184,Lawrence Guterman,Carol Ann Susi,,
274,F. Gary Gray,Jason Statham,,
348,Marc Lawrence,Dorian Missick,,
80,Eric Darnell,Sylvester Stallone,,
349,Peter Billingsley,Jon Favreau,,
166,Tony Scott,Tom Cruise,,
240,Adam Shankman,Taylor Lautner,,
350,Wes Ball,Ki Hong Lee,,
351,Ryan Murphy,James Franco,,
26,Brett Ratner,Nicolas Cage,,
128,Robert Schwentke,Bruce Willis,,
79,Oliver Stone,Al Pacino,,
352,Robert Redford,Scarlett Johansson,,
160,Michael Mann,Tom Cruise,,
169,Chuck Russell,Dwayne Johnson,,
353,Jay Russell,Billy Burke,,
90,Christopher McQuarrie,Tom Cruise,,
201,Renny Harlin,LL Cool J,,
354,Kenny Ortega,Misha Gabriel Hamilton,,
152,Steven Soderbergh,Matt Damon,,
355,David McNally,Estella Warren,,
285,Henry Selick,Jennifer Saunders,,
94,M. Night Shyamalan,Zooey Deschanel,,
166,Tony Scott,Denzel Washington,,
356,Brian Robbins,Robert Downey Jr.,,
236,Todd Phillips,Snoop Dogg,,
357,Brian Levant,Jim Belushi,,
38,Guillermo del Toro,James Babson,,
358,Steven Zaillian,Robert Duvall,,
359,Chris Butler,Anna Kendrick,,
310,Michael Caton-Jones,J.K. Simmons,,
135,John Woo,Ivana Milicevic,,
360,Jon Avnet,Joe Mantegna,,
361,Sam Fell,Emma Watson,,
114,NA,Bianca Kajlich,,
362,Kevin Donovan,Romany Malco,,
363,Geoff Murphy,Peter Greene,,
86,Kenneth Branagh,Colm Feore,,
364,David O. Russell,Jennifer Lawrence,,
365,Babak Najafi,Gerard Butler,,
366,Jean-Pierre Jeunet,Gary Dourdan,,
275,Antoine Fuqua,Tate Donovan,,
367,Graham Annable,Isaac Hempstead Wright,,
368,Griffin Dunne,Goran Visnjic,,
202,Phil Lord,Morgan Freeman,,
369,John Pasquin,Eileen Brennan,,
319,Rob Bowman,Christian Bale,,
370,Ruben Fleischer,Ryan Gosling,,
371,Harold Ramis,Olivia Wilde,,
327,Clint Eastwood,Matt Damon,,
372,Kevin Macdonald,Robin Wright,,
133,Tony Gilroy,Julia Roberts,,
373,Donald Petrie,Steven Anthony Lawrence,,
296,Clark Johnson,Blair Brown,,
374,Jorge Blanco,Dwayne Johnson,,
375,Stuart Baird,Tom Hardy,,
376,Joel Coen,Cedric the Entertainer,,
377,Robert Lorenz,Clint Eastwood,,
31,Martin Campbell,Bojana Novakovic,,
178,Peter Hyams,John Kapelos,,
371,Harold Ramis,Robert De Niro,,
360,Jon Avnet,Robert De Niro,,
378,Harold Becker,Bruce Willis,,
97,Joe Wright,Robert Downey Jr.,,
352,Robert Redford,Matt Damon,,
297,Cameron Crowe,Philip Seymour Hoffman,,
345,Tim Hill,Bill Murray,,
99,Lee Tamahori,Sunny Mabrey,,
379,Scott Stewart,Josh Wingate,,
380,Patrick Gilmore,Brad Pitt,,
217,Paul W.S. Anderson,Sean Pertwee,,
9,Joss Whedon,Chris Hemsworth,,
52,Tom Shadyac,Joe Morton,,
210,Brian De Palma,Scarlett Johansson,,
381,Tony Bill,James Franco,,
382,Rod Lurie,Clifton Collins Jr.,,
383,Walter Hill,Robert Forster,,
384,Akiva Goldsman,Matt Bomer,,
385,Harald Zwart,Aidan Turner,,
356,Brian Robbins,Marc Blucas,,
386,Walter Salles,Dougray Scott,,
85,Ron Howard,Matthew McConaughey,,
387,Iain Softley,Brendan Fraser,,
337,Frank Miller,Scarlett Johansson,,
388,David Koepp,Johnny Depp,,
389,Uwe Boll,Jason Statham,,
31,Martin Campbell,Angelina Jolie Pitt,,
390,Pou-Soi Cheang,Li Gong,,
391,John Dahl,James Franco,,
392,Tim Miller,Ryan Reynolds,,
393,Stephen Herek,Kelly Preston,,
327,Clint Eastwood,Bradley Cooper,,
47,Rob Letterman,Odeya Rush,,
114,NA,Nate Richert,,
198,Mark Waters,Jon Heder,,
357,Brian Levant,Taylor Negron,,
394,Peter MacDonald,Sylvester Stallone,,
300,George Clooney,Robert Baker,,
159,Frank Coraci,Taylor Lautner,,
348,Marc Lawrence,Michael Kelly,,
81,Shawn Levy,Josh Gad,,
217,Paul W.S. Anderson,Milla Jovovich,,
395,Anthony Hemingway,David Oyelowo,,
114,NA,Chris Noth,,
333,Taylor Hackford,Keanu Reeves,,
396,Sean Anders,Adam Sandler,,
50,Rob Cohen,Dennis Quaid,,
26,Brett Ratner,Salma Hayek,,
397,Mark Neveldine,Nicolas Cage,,
398,John Madden,Christian Bale,,
114,NA,Barry Corbin,,
240,Adam Shankman,Vin Diesel,,
399,Kevin Bray,Dwayne Johnson,,
44,Robert Zemeckis,Tom Hanks,,
345,Tim Hill,Jesse McCartney,,
191,Jay Roach,Robert De Niro,,
400,Mike Gabriel,Christian Bale,,
106,Richard Donner,Marlon Brando,,
52,Tom Shadyac,Jada Pinkett Smith,,
280,Andy Tennant,Will Smith,,
401,Sam Weisman,Brendan Fraser,,
402,Jesse Dylan,Alyson Hannigan,,
117,Paul Greengrass,Tom Hanks,,
81,Shawn Levy,Mila Kunis,,
181,Brad Silberling,Eric Idle,,
275,Antoine Fuqua,Denzel Washington,,
403,Wayne Wang,Bob Hoskins,,
166,Tony Scott,Denzel Washington,,
404,Gabriele Muccino,Will Smith,,
128,Robert Schwentke,Erika Christensen,,
278,Barry Levinson,Demi Moore,,
181,Brad Silberling,Nicolas Cage,,
170,Quentin Tarantino,David Carradine,,
190,Frank Oz,Robert Downey Jr.,,
114,NA,Christopher Judge,,
170,Quentin Tarantino,Vivica A. Fox,,
215,Andrey Konchalovskiy,Sylvester Stallone,,
44,Robert Zemeckis,Bruce Willis,,
405,Tom Dey,Xander Berkeley,,
375,Stuart Baird,Oliver Platt,,
198,Mark Waters,Madeline Carroll,,
98,Rob Minkoff,Jet Li,,
406,Jimmy Hayward,Amy Poehler,,
69,David Fincher,Charles S. Dutton,,
407,Alan Parker,Andrea Corr,,
408,John Frankenheimer,Robert De Niro,,
250,Stephen Hopkins,Tom Wilkinson,,
409,Paul King,Julie Walters,,
410,Akiva Schaffer,Will Forte,,
411,William Friedkin,Connie Nielsen,,
72,Jon Turteltaub,Anthony Hopkins,,
308,Bobby Farrelly,Matt Damon,,
412,Kent Alterman,Will Ferrell,,
413,Peter Lord,Salma Hayek,,
327,Clint Eastwood,Angelina Jolie Pitt,,
227,Andrew Davis,Keanu Reeves,,
166,Tony Scott,Robert De Niro,,
134,Joel Schumacher,Gerard Butler,,
414,Shekhar Kapur,Eddie Redmayne,,
415,Karyn Kusama,Charlize Theron,,
416,Ron Maxwell,Billy Campbell,,
417,Robert Butler,Hector Elizondo,,
418,Karey Kirkpatrick,Stephen Root,,
74,James Bobin,Ty Burrell,,
299,Jonathan Frakes,Sophia Myles,,
419,Steve Antin,Eric Dane,,
366,Jean-Pierre Jeunet,Denis Lavant,,
329,Stanley Kubrick,James Mason,,
420,Jim Gillespie,Sylvester Stallone,,
38,Guillermo del Toro,Norman Reedus,,
404,Gabriele Muccino,Will Smith,,
383,Walter Hill,Sylvester Stallone,,
421,Francis Ford Coppola,Al Pacino,,
297,Cameron Crowe,Orlando Bloom,,
21,Anthony Russo,Todd Stashwick,,
422,Richard Lester,Margot Kidder,,
226,Martin Brest,Todd Giebenhain,,
358,Steven Zaillian,Kate Winslet,,
266,John Singleton,Christian Bale,,
282,Don Bluth,Kirsten Dunst,,
36,Baz Luhrmann,Jim Broadbent,,
378,Harold Becker,Steve Buscemi,,
423,Scott Cooper,Johnny Depp,,
327,Clint Eastwood,Paul Walker,,
274,F. Gary Gray,Gerard Butler,,
424,Robert Rodriguez,Quentin Tarantino,,
251,Jonathan Demme,Oprah Winfrey,,
425,Curtis Hanson,Robert Downey Jr.,,
39,Steven Spielberg,Leonardo DiCaprio,,
213,Kathryn Bigelow,Jennifer Ehle,,
119,Peyton Reed,Jon Favreau,,
426,Phyllida Lloyd,Colin Firth,,
294,Garry Marshall,Bradley Cooper,,
427,Jay Chandrasekhar,Alice Greczyn,,
428,Terrence Malick,Nick Stahl,,
429,David Dobkin,Ryan Reynolds,,
430,Milos Forman,Matt Price,,
49,Martin Scorsese,Robert De Niro,,
431,Pierre Morel,Kasia Smutniak,,
432,Paul Hunter,Jaime King,,
308,Bobby Farrelly,Robert Forster,,
433,Steve Oedekerk,Rob Paulsen,,
434,John Whitesell,Matthew Broderick,,
20,Chris Weitz,Robert Pattinson,,
14,Andrew Adamson,Kathleen Freeman,,
435,George Nolfi,Matt Damon,,
54,Kevin Reynolds,Alan Rickman,,
297,Cameron Crowe,Tom Cruise,,
315,Seth MacFarlane,Mila Kunis,,
141,James L. Brooks,Lupe Ontiveros,,
52,Tom Shadyac,Robin Williams,,
168,Adam McKay,Harrison Ford,,
255,Steven Brill,Steve Buscemi,,
35,J.J. Abrams,Joel Courtney,,
152,Steven Soderbergh,Julia Roberts,,
373,Donald Petrie,Matthew McConaughey,,
202,Phil Lord,Channing Tatum,,
436,Neil Jordan,Brad Pitt,,
119,Peyton Reed,Bradley Cooper,,
437,Rawson Marshall Thurber,Dwayne Johnson,,
127,Chris Columbus,Julia Roberts,,
396,Sean Anders,Will Ferrell,,
15,Rob Marshall,Johnny Depp,,
438,Spike Lee,Denzel Washington,,
439,Brian Helgeland,Bill Duke,,
440,Frank Marshall,Dylan Walsh,,
297,Cameron Crowe,Scarlett Johansson,,
105,Alex Proyas,Nicolas Cage,,
405,Tom Dey,Bradley Cooper,,
441,Hideo Nakata,Naomi Watts,,
331,Glenn Ficarra,Ryan Gosling,,
442,Peter Hewitt,Bill Murray,,
443,Joe Roth,Jamie Lee Curtis,,
444,Bennett Miller,Philip Seymour Hoffman,,
73,Wolfgang Petersen,Kevin Spacey,,
445,Jaume Collet-Serra,Liam Neeson,,
446,Andy Fickman,Dwayne Johnson,,
447,James McTeigue,Natalie Portman,,
429,David Dobkin,Fann Wong,,
114,NA,Bernard Hill,,
448,Matthew O'Callaghan,Will Ferrell,,
449,Angela Robinson,Scoot McNairy,,
450,Gary Fleder,Oliver Platt,,
451,Tommy Wirkola,Jeremy Renner,,
452,Adrian Lyne,Olivier Martinez,,
241,D.J. Caruso,Alex Pettyfer,,
453,Stephen Gaghan,Matt Damon,,
28,Michael Bay,Toby Stephens,,
454,Jorge R. Gutiérrez,Channing Tatum,,
455,Richard Loncraine,Jimmy Bennett,,
327,Clint Eastwood,Clint Eastwood,,
19,Ridley Scott,Viggo Mortensen,,
69,David Fincher,Deborah Kara Unger,,
456,Christophe Gans,Radha Mitchell,,
457,Howard Deutch,Keanu Reeves,,
458,Jon Hurwitz,Alyson Hannigan,,
274,F. Gary Gray,Kevin Spacey,,
459,Steven Quale,Matt Walsh,,
460,John Landis,Louis Lombardi,,
260,Joe Dante,Christopher Lee,,
429,David Dobkin,Robert Downey Jr.,,
238,Mimi Leder,Armin Mueller-Stahl,,
461,Alexander Witt,Milla Jovovich,,
462,Beeban Kidron,Colin Firth,,
463,Carl Franklin,Denzel Washington,,
464,Steven Seagal,Mike Starr,,
424,Robert Rodriguez,Taylor Lautner,,
465,Danny Boyle,Leonardo DiCaprio,,
294,Garry Marshall,Amber Valletta,,
447,James McTeigue,Shô Kosugi,,
7,Sam Raimi,J.K. Simmons,,
114,NA,David Jason,,
466,Andrew Bergman,Demi Moore,,
405,Tom Dey,Emma Stone,,
327,Clint Eastwood,Matt Damon,,
467,Barbet Schroeder,Ryan Gosling,,
106,Richard Donner,Muse Watson,,
468,Peter Webber,Li Gong,,
341,Rob Reiner,Bruce Willis,,
469,Andrew Niccol,J.D. Evermore,,
132,John McTiernan,Connie Nielsen,,
327,Clint Eastwood,Clint Eastwood,,
179,Tom Tykwer,Naomi Watts,,
470,John Carpenter,Steve Buscemi,,
114,NA,Grey Damon,,
62,Brad Bird,Vin Diesel,,
471,Wes Anderson,Bill Murray,,
216,Gary Ross,Matthew McConaughey,,
407,Alan Parker,Kevin Spacey,,
393,Stephen Herek,Christina Milian,,
445,Jaume Collet-Serra,Liam Neeson,,
472,David Cronenberg,Viggo Mortensen,,
473,John Stockwell,Paul Walker,,
192,Luc Besson,Paul Brooke,,
474,David Gordon Green,Natalie Portman,,
475,Jim Sheridan,Naomi Watts,,
476,Costa-Gavras,Mia Kirshner,,
477,Patrick Read Johnson,Joe Mantegna,,
59,Roland Joffé,Gary Oldman,,
53,Doug Liman,Naomi Watts,,
114,NA,Julie Benz,,
166,Tony Scott,Ian Ziering,,
411,William Friedkin,Michael Biehn,,
397,Mark Neveldine,Gerard Butler,,
478,Richard LaGravenese,Alden Ehrenreich,,
479,Danny DeVito,Robin Williams,,
203,Ben Stiller,Milla Jovovich,,
480,George Armitage,Morgan Freeman,,
273,Mike Nichols,Judy Greer,,
481,Patrick Lussier,Nicolas Cage,,
302,Andrzej Bartkowiak,Chris Klein,,
482,James Wong,Jason Statham,,
114,NA,Tobias Menzies,,
201,Renny Harlin,Lauren Holly,,
483,Richard Curtis,Philip Seymour Hoffman,,
152,Steven Soderbergh,Michael O'Neill,,
39,Steven Spielberg,Harrison Ford,,
97,Joe Wright,Kelly Macdonald,,
138,Neill Blomkamp,Hugh Jackman,,
121,Phillip Noyce,Denzel Washington,,
69,David Fincher,Kristen Stewart,,
484,Chuck Bowman,P.J. Soles,,
364,David O. Russell,Judy Greer,,
220,Daniel Espinosa,Tom Hardy,,
279,Jerry Zucker,Corinna Harney,,
387,Iain Softley,Kevin Spacey,,
142,James Mangold,Hugh Jackman,,
371,Harold Ramis,Brendan Fraser,,
421,Francis Ford Coppola,Nicolas Cage,,
142,James Mangold,Christian Bale,,
485,Olivier Megaton,Liam Neeson,,
152,Steven Soderbergh,Don Cheadle,,
203,Ben Stiller,Matthew Broderick,,
486,Deepa Mehta,Nandita Das,,
487,Warren Beatty,Charlie Korsmo,,
132,John McTiernan,Mark Margolis,,
488,Penny Marshall,Rosie Perez,,
489,Ted Kotcheff,Sylvester Stallone,,
490,Andrei Tarkovsky,Donatas Banionis,,
491,Paul Bolger,Sarah Michelle Gellar,,
492,Stephen Frears,Julia Roberts,,
493,P.J. Hogan,Julia Roberts,,
443,Joe Roth,Julia Roberts,,
4,Christopher Nolan,Al Pacino,,
299,Jonathan Frakes,LeVar Burton,,
406,Jimmy Hayward,Michael Fassbender,,
104,Edward Zwick,Denzel Washington,,
52,Tom Shadyac,Maura Tierney,,
494,Brad Furman,Joseph Gilgun,,
495,Terence Young,Laurence Olivier,,
357,Brian Levant,Jonathan Winters,,
485,Olivier Megaton,Liam Neeson,,
496,David Zucker,Regina Hall,,
373,Donald Petrie,Candice Bergen,,
248,Eric Brevig,Josh Hutcherson,,
294,Garry Marshall,Anne Hathaway,,
212,Alan J. Pakula,Denzel Washington,,
134,Joel Schumacher,Bradley Whitford,,
341,Rob Reiner,Morgan Freeman,,
121,Phillip Noyce,Harrison Ford,,
276,Robert Luketic,Adam Scott,,
497,Denis Villeneuve,Hugh Jackman,,
275,Antoine Fuqua,Denzel Washington,,
103,Dean Parisot,Alan Rickman,,
340,Keenen Ivory Wayans,Natasha Lyonne,,
74,James Bobin,Bill Cobbs,,
270,Stephen Norrington,Sanaa Lathan,,
498,Thomas Carter,Channing Tatum,,
499,Roger Michell,Sydney Pollack,,
500,Luis Llosa,Frank Welker,,
355,David McNally,Adam Garcia,,
483,Richard Curtis,Colin Firth,,
30,John Lasseter,Kevin Spacey,,
243,Albert Hughes,Johnny Depp,,
500,Luis Llosa,Sylvester Stallone,,
283,Ron Shelton,Don Johnson,,
501,Melville Shavelson,Lucille Ball,,
402,Jesse Dylan,Josh Hutcherson,,
502,Garth Jennings,Zooey Deschanel,,
503,Joel Zwick,Dania Ramirez,,
504,Russell Mulcahy,Milla Jovovich,,
159,Frank Coraci,Bella Thorne,,
403,Wayne Wang,LL Cool J,,
425,Curtis Hanson,Meryl Streep,,
190,Frank Oz,Steve Coogan,,
79,Oliver Stone,Demián Bichir,,
505,David R. Ellis,Richard Burgi,,
506,Peter Howitt,Kevin McNally,,
507,John A. Davis,Nicolas Cage,,
508,David Lynch,Virginia Madsen,,
509,Julie Taymor,Jim Sturgess,,
3,Sam Mendes,Leonardo DiCaprio,,
106,Richard Donner,Bruce Willis,,
510,Mathieu Kassovitz,Vin Diesel,,
511,John Gray,Alexa PenaVega,,
371,Harold Ramis,John de Lancie,,
512,John Schultz,Malese Jow,,
513,Sean Penn,Costas Mandylor,,
514,Susan Stroman,Jon Lovitz,,
233,Pete Travis,Wood Harris,,
515,Simon Wincer,Cary-Hiroyuki Tagawa,,
516,Billy Bob Thornton,Matt Damon,,
79,Oliver Stone,Anthony Hopkins,,
336,Roman Polanski,Jim Belushi,,
55,Stephen Sommers,Djimon Hounsou,,
438,Spike Lee,Joseph Gordon-Levitt,,
188,Yimou Zhang,Li Gong,,
517,Danny Pang,Nicolas Cage,,
16,Barry Sonnenfeld,Zooey Deschanel,,
37,Mike Newell,Marcela Mar,,
114,NA,Pierre Perrier,,
518,George P. Cosmatos,Sam Waterston,,
519,Oliver Parker,Daniel Kaluuya,,
520,Lawrence Kasanoff,Jerry Stiller,,
521,Ben Affleck,Clea DuVall,,
227,Andrew Davis,Harrison Ford,,
280,Andy Tennant,Gerard Butler,,
278,Barry Levinson,Robert De Niro,,
518,George P. Cosmatos,Sylvester Stallone,,
522,Brian Gibson,Joseph Gordon-Levitt,,
523,Norman Ferguson,Mel Blanc,,
524,Michael Cimino,Jeff Bridges,,
158,Len Wiseman,Sophia Myles,,
525,Paul McGuigan,Daniel Radcliffe,,
526,Gus Van Sant,F. Murray Abraham,,
293,Betty Thomas,Steve Buscemi,,
113,Louis Leterrier,Morgan Freeman,,
527,Roger Kumble,Judith Chapman,,
208,Sydney Pollack,Tom Cruise,,
528,Burr Steers,Augustus Prew,,
173,Simon West,Jason Statham,,
202,Phil Lord,Channing Tatum,,
499,Roger Michell,Julia Roberts,,
413,Peter Lord,Imelda Staunton,,
529,John Hamburg,Philip Seymour Hoffman,,
530,Reginald Hudlin,John Witherspoon,,
100,Paul Feig,Michael Rapaport,,
531,Joseph L. Mankiewicz,Martin Landau,,
159,Frank Coraci,Salma Hayek,,
463,Carl Franklin,Morgan Freeman,,
532,Barbra Streisand,Jeff Bridges,,
533,Mark Pellington,Debra Messing,,
328,Larry Charles,Bono,,
534,John Glen,Robert Davi,,
535,Catherine Hardwicke,Gary Oldman,,
536,John Herzfeld,Robert De Niro,,
537,Annabel Jankel,Bob Hoskins,,
469,Andrew Niccol,Nicolas Cage,,
188,Yimou Zhang,Jet Li,,
538,Julie Anne Robinson,Fisher Stevens,,
539,Evan Goldberg,James Franco,,
540,Sngmoo Lee,Tony Cox,,
114,NA,Tim Conway,,
366,Jean-Pierre Jeunet,Omar Sy,,
425,Curtis Hanson,Mekhi Phifer,,
541,Jamel Debbouze,Jamel Debbouze,,
439,Brian Helgeland,Heath Ledger,,
542,Gordon Chan,Julian Sands,,
94,M. Night Shyamalan,Bruce Willis,,
543,Asger Leth,Robert Clohessy,,
346,David Frankel,Joel McHale,,
544,John G. Avildsen,Martin Kove,,
364,David O. Russell,Jennifer Lawrence,,
545,Anne Fletcher,Ryan Reynolds,,
546,Bruce Beresford,Bruce Greenwood,,
44,Robert Zemeckis,Lea Thompson,,
192,Luc Besson,Scarlett Johansson,,
547,Sam Taylor-Johnson,Jennifer Ehle,,
424,Robert Rodriguez,Sylvester Stallone,,
134,Joel Schumacher,Kevin Spacey,,
81,Shawn Levy,Tom Welling,,
22,Peter Berg,Jerry Ferrara,,
488,Penny Marshall,Tom Hanks,,
34,James Wan,Javier Botet,,
69,David Fincher,Andrew Garfield,,
548,Ken Kwapis,Carmen Perez,,
496,David Zucker,Beau Mirchoff,,
549,Wes Craven,Kelly Rutherford,,
44,Robert Zemeckis,Lea Thompson,,
550,Etan Cohen,Will Ferrell,,
421,Francis Ford Coppola,Keanu Reeves,,
325,Nora Ephron,Meryl Streep,,
439,Brian Helgeland,Harrison Ford,,
242,Anthony Minghella,Philip Seymour Hoffman,,
308,Bobby Farrelly,Bill Murray,,
440,Frank Marshall,Paul Walker,,
221,Nancy Meyers,Robert De Niro,,
136,Tim Story,Olivia Munn,,
160,Michael Mann,Wes Studi,,
333,Taylor Hackford,Bokeem Woodbine,,
337,Frank Miller,Rosario Dawson,,
233,Pete Travis,Dennis Quaid,,
529,John Hamburg,J.K. Simmons,,
308,Bobby Farrelly,Jason Alexander,,
79,Oliver Stone,Sally Kirkland,,
434,John Whitesell,Chloë Grace Moretz,,
2,Gore Verbinski,J.K. Simmons,,
326,Angelina Jolie Pitt,Finn Wittrock,,
528,Burr Steers,Matthew Perry,,
551,Nick Cassavetes,Don Johnson,,
505,David R. Ellis,Krista Allen,,
39,Steven Spielberg,Tom Hanks,,
199,John Moore,Joaquim de Almeida,,
552,Nicholas Stoller,Pink,,
164,Peter Chelsom,Lisa Ann Walter,,
260,Joe Dante,Kirsten Dunst,,
553,Mark A.Z. Dippé,Michael Jai White,,
54,Kevin Reynolds,Henry Cavill,,
494,Brad Furman,Matthew McConaughey,,
445,Jaume Collet-Serra,Liam Neeson,,
4,Christopher Nolan,Christian Bale,,
396,Sean Anders,Kevin Spacey,,
554,Cal Brunker,Brendan Fraser,,
290,Mel Gibson,Rudy Youngblood,,
534,John Glen,Joe Don Baker,,
555,Nimród Antal,Topher Grace,,
247,Ivan Reitman,Brian Dennehy,,
388,David Koepp,Johnny Depp,,
556,Alejandro Agresti,Keanu Reeves,,
387,Iain Softley,Gena Rowlands,,
557,Peter Hedges,Jennifer Garner,,
558,Paul Weiland,Busy Philipps,,
327,Clint Eastwood,Johnny Cannizzaro,,
421,Francis Ford Coppola,Matt Damon,,
510,Mathieu Kassovitz,Robert Downey Jr.,,
39,Steven Spielberg,Anthony Hopkins,,
132,John McTiernan,Lorraine Bracco,,
559,Colin Strause,Sam Trammell,,
373,Donald Petrie,Macaulay Culkin,,
560,Joan Chen,J.K. Simmons,,
348,Marc Lawrence,Brad Garrett,,
561,Greg Mottola,Bobby Lee,,
545,Anne Fletcher,Miriam Margolyes,,
549,Wes Craven,Alison Brie,,
134,Joel Schumacher,Nicolas Cage,,
79,Oliver Stone,Michael Wincott,,
562,Jake Kasdan,James Wilcox,,
563,Diane Keaton,Adam Arkin,,
459,Steven Quale,Emma Bell,,
564,Kelly Makin,Jeanne Tripplehorn,,
238,Mimi Leder,Kevin Spacey,,
308,Bobby Farrelly,Jimmy Fallon,,
114,NA,Bruce Dinsmore,,
255,Steven Brill,Lisa Ann Walter,,
315,Seth MacFarlane,Liam Neeson,,
504,Russell Mulcahy,Jonathan Winters,,
565,Stephen Daldry,Tom Hanks,,
499,Roger Michell,Noah Bean,,
475,Jim Sheridan,50 Cent,,
566,Christian Duguay,Michael Biehn,,
127,Chris Columbus,Rosario Dawson,,
169,Chuck Russell,Rufus Sewell,,
401,Sam Weisman,Oliver Hudson,,
408,John Frankenheimer,Marlon Brando,,
178,Peter Hyams,Catherine Deneuve,,
567,Justin Chadwick,Natalie Portman,,
568,Pat O'Connor,Keanu Reeves,,
250,Stephen Hopkins,Stephen Rea,,
49,Martin Scorsese,Robert De Niro,,
488,Penny Marshall,Ed Begley Jr.,,
485,Olivier Megaton,Jordi Mollà,,
569,Frederik Du Chau,Gary Oldman,,
310,Michael Caton-Jones,Robert De Niro,,
570,Irwin Winkler,Mira Sorvino,,
571,Joseph Kahn,Dane Cook,,
378,Harold Becker,Al Pacino,,
131,Paul Verhoeven,Bobbie Phillips,,
572,Sofia Coppola,Kirsten Dunst,,
467,Barbet Schroeder,Nicolas Cage,,
573,Stephen Kay,Sylvester Stallone,,
574,J.A. Bayona,Naomi Watts,,
575,Elaine May,Carol Kane,,
471,Wes Anderson,Bill Murray,,
393,Stephen Herek,Angelina Jolie Pitt,,
470,John Carpenter,Richard Epcar,,
366,Jean-Pierre Jeunet,Mathieu Kassovitz,,
576,Dennie Gordon,Mary-Kate Olsen,,
577,Charles Shyer,Omar Epps,,
548,Ken Kwapis,Ted Danson,,
